Date,AAPL,NVDA,TSLA
2017-01-17,27.685062408447266,2.4901809692382812,15.70533275604248
2017-01-18,27.682756423950195,2.535496950149536,15.890666961669922
2017-01-19,27.634309768676758,2.5899267196655273,16.250667572021484
2017-01-20,27.685062408447266,2.5616042613983154,16.315332412719727
2017-01-23,27.703521728515625,2.5882034301757812,16.594667434692383
2017-01-24,27.678138732910156,2.6433699131011963,16.974000930786133
2017-01-25,28.11879539489746,2.6546993255615234,16.96466636657715
2017-01-26,28.132633209228516,2.7005083560943604,16.833999633789062
2017-01-27,28.134944915771484,2.752720355987549,16.863332748413086
2017-01-30,28.061113357543945,2.709620952606201,16.708667755126953
2017-01-31,27.99652099609375,2.6889331340789795,16.795333862304688
2017-02-01,29.70376968383789,2.806410789489746,16.615999221801758
2017-02-02,29.653013229370117,2.8418753147125244,16.770000457763672
2017-02-03,29.779903411865234,2.8170008659362793,16.755332946777344
2017-02-06,30.059051513671875,2.88916277885437,17.184667587280273
2017-02-07,30.345134735107422,2.933985948562622,17.165332794189453
2017-02-08,30.46280288696289,2.9211790561676025,17.472000122070312
2017-02-09,30.682924270629883,2.866257429122925,17.946666717529297
2017-02-10,30.613407135009766,2.7982840538024902,17.948667526245117
2017-02-13,30.884504318237305,2.669229030609131,18.706666946411133
2017-02-14,31.285371780395508,2.679081439971924,18.73200035095215
2017-02-15,31.398895263671875,2.684499502182007,18.650667190551758
2017-02-16,31.361833572387695,2.641400098800659,17.93000030517578
2017-02-17,31.447561264038086,2.6409077644348145,18.148666381835938
2017-02-21,31.674640655517578,2.7354812622070312,18.492666244506836
2017-02-22,31.76963233947754,2.731288194656372,18.233999252319336
2017-02-23,31.63525390625,2.4780354499816895,17.06599998474121
2017-02-24,31.665369033813477,2.5019547939300537,17.133333206176758
2017-02-27,31.72792625427246,2.5747015476226807,16.415332794189453
2017-02-28,31.741832733154297,2.502448558807373,16.666000366210938
2017-03-01,32.3906135559082,2.5347518920898438,16.667999267578125
2017-03-02,32.19831466674805,2.4412927627563477,16.698667526245117
2017-03-03,32.38829803466797,2.4272372722625732,16.771333694458008
2017-03-06,32.28635025024414,2.4084954261779785,16.747333526611328
2017-03-07,32.32806396484375,2.4348809719085693,16.57266616821289
2017-03-08,32.20756149291992,2.4304418563842773,16.45800018310547
2017-03-09,32.13341522216797,2.4299490451812744,16.32666778564453
2017-03-10,32.239994049072266,2.4442520141601562,16.246000289916992
2017-03-13,32.253902435302734,2.5115718841552734,16.411333084106445
2017-03-14,32.20524978637695,2.5098464488983154,17.200000762939453
2017-03-15,32.545860290527344,2.528834342956543,17.048667907714844
2017-03-16,32.59916305541992,2.5599045753479004,17.469999313354492
2017-03-17,32.43696212768555,2.6156351566314697,17.433332443237305
2017-03-20,32.77756118774414,2.698984146118164,17.461332321166992
2017-03-21,32.40219497680664,2.6116902828216553,16.711999893188477
2017-03-22,32.768310546875,2.664954662322998,17.000667572021484
2017-03-23,32.6524543762207,2.6407883167266846,16.985332489013672
2017-03-24,32.58756637573242,2.650158166885376,17.54400062561035
2017-03-27,32.64317321777344,2.6693928241729736,18.014667510986328
2017-03-28,33.31977462768555,2.6555840969085693,18.496667861938477
2017-03-29,33.3939208984375,2.6469526290893555,18.492000579833984
2017-03-30,33.349884033203125,2.6977524757385254,18.527999877929688
2017-03-31,33.28733825683594,2.6861612796783447,18.553333282470703
2017-04-03,33.29659652709961,2.6725993156433105,19.90133285522461
2017-04-04,33.544532775878906,2.4851863384246826,20.246667861938477
2017-04-05,33.370750427246094,2.4666922092437744,19.666667938232422
2017-04-06,33.28733825683594,2.484694004058838,19.913333892822266
2017-04-07,33.21318435668945,2.4740891456604004,20.16933250427246
2017-04-10,33.17379379272461,2.410961627960205,20.826000213623047
2017-04-11,32.81694793701172,2.4195923805236816,20.58066749572754
2017-04-12,32.85635757446289,2.399618148803711,19.78933334350586
2017-04-13,32.682579040527344,2.3547375202178955,20.266666412353516
2017-04-17,32.863311767578125,2.4469642639160156,20.09600067138672
2017-04-18,32.71733474731445,2.448444128036499,20.016666412353516
2017-04-19,32.59685134887695,2.4580609798431396,20.368000030517578
2017-04-20,33.00464630126953,2.4970240592956543,20.167333602905273
2017-04-21,32.96525955200195,2.507380485534668,20.373332977294922
2017-04-24,33.28269577026367,2.5386974811553955,20.53533363342285
2017-04-25,33.48891830444336,2.582838535308838,20.91933250427246
2017-04-26,33.29197311401367,2.5650837421417236,20.67799949645996
2017-04-27,33.317474365234375,2.605031728744507,20.575332641601562
2017-04-28,33.285003662109375,2.571988105773926,20.937999725341797
2017-05-01,33.96392822265625,2.6296913623809814,21.52199935913086
2017-05-02,34.179412841796875,2.551766872406006,21.25933265686035
